RT,PL,HC,DEG,,RT,PL,HC,DEG,,RT,PL,HC,DEG,,RT,PL,HC,DEG,,,RT-CPU,PL-CPU,HC-CPU,DEG-CPU,,RT-GPU,PL-GPU,HC-GPU,DEG-GPU
0.014172275,112.607498,12,106.2664426,,0.019606613,103.3499133,10,99.26237601,,-0.341747792,1.045485614,1.123778565,0.969091083,,-0.204879763,0.609494309,0.619679016,0.657389645,,,,,,,,,,,
0.013537745,105.9827841,11,101.2210375,,0.019439593,55.8542078,5,51.96172622,,-0.354016071,0.604968168,0.736135045,0.622694194,,-0.208281022,-2.034769548,-1.21913112,-2.050379347,,,,,,,,,,,
0.023779213,125.353793,11,119.2073894,,0.033416029,111.3263359,8,105.1172447,,-0.156003072,1.893064151,0.736135045,1.857563589,,0.076340515,1.053571636,-0.115845039,0.992556962,,,,,,,,,,,
0.020489865,112.2070829,11,107.4442425,,0.023355811,105.7804603,12,101.2748365,,-0.219600757,1.018859583,0.736135045,1.04995401,,-0.128529647,0.744811966,1.355203071,0.772594787,,,,,,,,,,,
0.008908589,92.93336629,10,88.34227012,,0.009047523,49.45586216,2,46.67045479,,-0.443518188,-0.262766846,0.348491525,-0.261509327,,-0.419909147,-2.390989419,-2.322417202,-2.353283023,,,,,,,,,,,
0.009090926,90.48219675,9,86.49441431,,0.002597562,93.59771401,6,89.6728005,,-0.439992805,-0.425759989,-0.039151996,-0.388375553,,-0.551258643,0.06655284,-0.851369093,0.108425617,,,,,,,,,,,
0.021111632,80.97910651,5,76.45040037,,0.035566502,69.92424197,6,65.26772083,,-0.207579244,-1.057678153,-1.589726076,-1.07795649,,0.120133578,-1.251438035,-0.851369093,-1.288665506,,,,,,,,,,,
0.005381475,49.45586216,2,46.1997672,,0.011087136,91.49073616,8,87.49379741,,-0.511712945,-3.153850048,-2.752656636,-3.154841302,,-0.378373681,-0.05075051,-0.115845039,-0.016313409,,,,,,,,,,,
0.009595633,80.8308178,5,76.61311351,,0.00364563,69.14085146,4,64.84596357,,-0.43023458,-1.067538769,-1.589726076,-1.066785271,,-0.529915382,-1.29505232,-1.586893148,-1.312809387,,,,,,,,,,,
0.024248546,116.6269274,8,110.2765265,,0.009851626,116.5046893,10,110.8427898,,-0.146928783,1.312761876,-0.426795516,1.244407051,,-0.403534084,1.34186997,0.619679016,1.320321032,,,,,,,,,,,
0.007115858,98.2622097,11,93.06910234,,0.021097759,96.94938234,11,92.96801211,,-0.47817963,0.091580304,0.736135045,0.063015651,,-0.17451349,0.253152772,0.987441043,0.297063022,,,,,,,,,,,
0.008297763,115.9466306,12,111.0639166,,0.01636504,112.1049874,12,105.4729635,,-0.455328164,1.267524812,1.123778565,1.298466036,,-0.270892407,1.096922082,1.355203071,1.01292041,,,,,,,,,,,
0.014630304,107.8658635,7,102.0652447,,0.010161597,88.20434643,9,84.17643363,,-0.33289206,0.730185549,-0.814439036,0.68065401,,-0.397221714,-0.233716138,0.251916989,-0.206218935,,,,,,,,,,,
0.10959071,91.23590665,8,86.43067013,,0.013387125,102.327934,10,97.87816538,,1.50311376,-0.375641242,-0.426795516,-0.392751967,,-0.331535817,0.552596892,0.619679016,0.57814924,,,,,,,,,,,
0.029599024,86.14744805,11,82.07227535,,0.00739811,54.55488167,3,51.00119837,,-0.043480313,-0.714003747,0.736135045,-0.691981536,,-0.453498431,-2.107107901,-1.954655175,-2.105365643,,,,,,,,,,,
0.034630413,97.42921399,11,93.02309893,,0.012612925,67.81434763,7,63.77583506,,0.053798752,0.036189362,0.736135045,0.059857245,,-0.347301925,-1.368903758,-0.483607066,-1.374069873,,,,,,,,,,,
0.013699659,105.2996002,10,99.87060132,,0.030881191,67.97894448,9,63.30100633,,-0.350885556,0.559539123,0.348491525,0.529978767,,0.024720096,-1.359740034,0.251916989,-1.401251878,,,,,,,,,,,
0.007292725,108.6492588,8,103.7872755,,0.026456256,77.74706278,7,73.69796227,,-0.474760006,0.782278259,-0.426795516,0.798881605,,-0.065390989,-0.815912295,-0.483607066,-0.806068619,,,,,,,,,,,
0.009126664,91.69473257,7,87.24233283,,0.025802398,59.05082908,6,55.22037323,,-0.439301831,-0.345131121,-0.814439036,-0.337026524,,-0.078706405,-1.856801666,-0.851369093,-1.863835116,,,,,,,,,,,
0.017334352,77.90972586,6,73.46612783,,0.023035993,49.45586216,2,46.67045479,,-0.280610819,-1.261779906,-1.202082556,-1.282844444,,-0.135042545,-2.390989419,-2.322417202,-2.353283023,,,,,,,,,,,
0.004314807,100.2423832,8,95.27999479,,0.005520411,101.0505461,6,95.63593944,,-0.532336369,0.223254062,-0.426795516,0.214806488,,-0.491736618,0.481479923,-0.851369093,0.449790964,,,,,,,,,,,
0.00521956,90.03516297,7,85.48317608,,0.026393532,104.6971867,9,100.2643831,,-0.51484348,-0.455485979,-0.814439036,-0.457803036,,-0.066668324,0.684502066,0.251916989,0.714750458,,,,,,,,,,,
0.005053999,98.8880516,7,94.45052257,,0.010343204,100.1957636,9,95.22443372,,-0.518044509,0.133196332,-0.814439036,0.157858317,,-0.393523399,0.433890979,0.251916989,0.426233942,,,,,,,,,,,
0.012671282,104.8493717,12,99.99620734,,0.017015616,79.74850433,11,75.74813737,,-0.370768644,0.529600696,1.123778565,0.538602362,,-0.257643826,-0.704484546,0.987441043,-0.688704469,,,,,,,,,,,
0.028802579,111.2314564,12,106.3357285,,0.517430066,100.3593943,13,96.1771683,,-0.058879127,0.953984254,1.123778565,0.97384797,,9.932989204,0.443000913,1.722965098,0.480774105,,,,,,,,,,,
0.011569606,97.13271685,8,93.0365563,,0.022232255,100.8910019,12,95.74914309,,-0.392068927,0.016473467,-0.426795516,0.060781173,,-0.151410175,0.472597499,1.355203071,0.45627141,,,,,,,,,,,
0.00223909,90.02522648,5,85.81972017,,0.010245107,104.0975548,10,99.80705793,,-0.572469185,-0.456146717,-1.589726076,-0.434697294,,-0.395521085,0.651118312,0.619679016,0.68857046,,,,,,,,,,,
0.004274329,98.30433528,7,93.75564217,,0.035245226,102.7652384,13,97.85299762,,-0.533118988,0.09438149,-0.814439036,0.110150669,,0.113590989,0.576943267,1.722965098,0.576708489,,,,,,,,,,,
0.016621782,97.85759254,7,92.96262829,,0.045256578,80.728219,12,76.55296154,,-0.294387958,0.064674853,-0.814439036,0.055705578,,0.317466026,-0.64994016,1.355203071,-0.642631573,,,,,,,,,,,
0.10897733,102.0158644,12,97.00875363,,0.030596017,61.44198296,7,56.89994269,,1.491254404,0.341183594,1.123778565,0.333496003,,0.018912703,-1.723677171,-0.483607066,-1.767686625,,,,,,,,,,,
0.046985889,95.75475584,15,91.94247139,,0.028278159,93.09561673,11,88.87430783,,0.292684903,-0.075155526,2.286709125,-0.014334225,,-0.028289053,0.038599203,0.987441043,0.062715173,,,,,,,,,,,
0.007256622,71.98054644,4,68.08025802,,0.040628156,97.45027854,9,92.67330672,,-0.475458037,-1.656047042,-1.977369596,-1.652616248,,0.223211054,0.28103954,0.251916989,0.280192342,,,,,,,,,,,
0.023000636,100.7545034,10,95.91969102,,0.024268586,113.1233262,9,108.0217189,,-0.171056418,0.257308043,0.348491525,0.258725416,,-0.109941545,1.153616818,0.251916989,1.158826246,,,,,,,,,,,
0.004928552,67.8473046,6,63.40886164,,0.014408572,107.3664096,9,102.7997909,,-0.520469956,-1.930891385,-1.202082556,-1.973335227,,-0.310734676,0.833107704,0.251916989,0.859892198,,,,,,,,,,,
0.02199961,97.40118504,12,92.7904081,,0.013204059,101.8631244,8,97.50550864,,-0.19041069,0.034325547,1.123778565,0.043881643,,-0.335263844,0.526719201,-0.115845039,0.556816164,,,,,,,,,,,
0.009087279,104.3555348,10,99.40975431,,0.016930282,102.7041216,12,98.43224762,,-0.440063318,0.496762483,0.348491525,0.498338895,,-0.2593816,0.573540665,1.355203071,0.609868185,,,,,,,,,,,
0.007831346,87.87656757,4,83.45320779,,0.01316431,91.00368153,7,86.5736241,,-0.464346073,-0.599024092,-1.977369596,-0.59717236,,-0.336073308,-0.077866666,-0.483607066,-0.068989573,,,,,,,,,,,
0.022823041,125.6552838,10,119.3335502,,0.032178331,123.3710586,14,117.3119334,,-0.174490117,1.913112105,0.348491525,1.866225274,,0.051135556,1.724146472,2.090727125,1.690653078,,,,,,,,,,,
0.024681413,97.58559073,10,93.33779021,,0.024315264,88.9199827,7,84.94541919,,-0.138559544,0.046587801,0.348491525,0.081462661,,-0.108990976,-0.193873986,-0.483607066,-0.162197653,,,,,,,,,,,
0.012851431,96.82289792,10,91.86738317,,0.003916947,99.92645002,8,95.71573314,,-0.367285565,-0.004128274,0.348491525,-0.019489475,,-0.524390178,0.418897283,-0.115845039,0.454358827,,,,,,,,,,,
0.013933779,110.0872507,11,105.0327048,,0.006246109,86.68183023,7,82.79458307,,-0.346358978,0.87789907,0.736135045,0.884387689,,-0.476958224,-0.318480319,-0.483607066,-0.285324235,,,,,,,,,,,
0.023270494,150.1052589,13,141.847742,,0.010287409,106.9376752,8,102.4029067,,-0.165838866,3.538939385,1.511422085,3.411957646,,-0.39465963,0.809238454,-0.115845039,0.837172198,,,,,,,,,,,
0.011045207,75.16152884,6,71.01699893,,0.045932681,116.7515417,8,111.8083829,,-0.402207886,-1.444524211,-1.202082556,-1.450991622,,0.331234448,1.355613168,-0.115845039,1.375597292,,,,,,,,,,,
0.011141116,115.3207647,9,107.985045,,0.012449917,90.24519035,9,86.01586807,,-0.400353539,1.225907189,-0.039151996,1.087083298,,-0.350621483,-0.120094712,0.251916989,-0.100918827,,,,,,,,,,,
0.005654615,105.9565727,6,101.1523443,,0.122748011,108.2731052,10,103.1237187,,-0.506431938,0.603225213,-1.202082556,0.617978,,1.895531481,0.883586845,0.619679016,0.878435741,,,,,,,,,,,
0.01574839,79.02954946,9,74.82258328,,0.039903187,56.57896779,4,52.65848419,,-0.311274499,-1.187316037,-0.039151996,-1.189715757,,0.208447505,-1.994419444,-1.586893148,-2.010492799,,,,,,,,,,,
0.004689326,49.45586216,2,46.67045479,,0.007954235,91.94136406,7,88.00330579,,-0.525095255,-3.153850048,-2.752656636,-3.122525816,,-0.442173286,-0.025662367,-0.483607066,0.012853864,,,,,,,,,,,
0.00961022,101.8248488,8,97.50190766,,0.015258259,93.43260199,10,89.15276656,,-0.429952549,0.328481807,-0.426795516,0.367353943,,-0.293431322,0.057360435,0.619679016,0.078655798,,,,,,,,,,,
0.023824432,67.99808028,6,63.85876712,,0.019302476,115.3540886,11,110.7588313,,-0.155128788,-1.920865395,-1.202082556,-1.942446556,,-0.211073326,1.277811718,0.987441043,1.31551475,,,,,,,,,,,
0.021270264,102.7759336,12,97.94354245,,0.013543569,103.0697335,12,99.09889043,,-0.204512183,0.391725209,1.123778565,0.397674782,,-0.328349931,0.593895649,1.355203071,0.648030763,,,,,,,,,,,
0.003696322,99.12140821,8,94.44532043,,0.018061861,99.3742893,8,94.75944147,,-0.544294427,0.148713629,-0.426795516,0.157501159,,-0.236337689,0.388156427,-0.115845039,0.399615035,,,,,,,,,,,
0.312691522,86.64225883,10,82.81133681,,0.019406043,69.66076729,8,65.62258203,,5.429953256,-0.681100774,0.348491525,-0.641240598,,-0.208964248,-1.266106658,-0.115845039,-1.268351152,,,,,,,,,,,
0.008592053,104.5266772,6,99.46371536,,0.048464237,92.31001594,8,87.9827489,,-0.449638233,0.50814278,-1.202082556,0.50204364,,0.382788032,-0.005138136,-0.115845039,0.011677066,,,,,,,,,,,
0.004604357,124.9540397,11,119.9309277,,0.009132127,88.54286798,7,83.925387,,-0.526738083,1.866482127,0.736135045,1.907238771,,-0.418186239,-0.214869375,-0.483607066,-0.220590329,,,,,,,,,,,
0.01806625,102.0453681,8,97.92185244,,0.01774569,91.31316411,7,86.97233992,,-0.266459985,0.343145474,-0.426795516,0.396185635,,-0.242776317,-0.060636612,-0.483607066,-0.04616472,,,,,,,,,,,
0.007004998,101.2179972,10,96.74397526,,0.030364085,98.05995445,9,93.21343551,,-0.480323045,0.28812856,0.348491525,0.315317403,,0.01418955,0.314982482,0.251916989,0.311112509,,,,,,,,,,,
0.010778996,78.31973163,9,74.40196723,,0.058063144,96.46368526,11,92.33898764,,-0.407354925,-1.234516134,-0.039151996,-1.218593536,,0.57826388,0.226112196,0.987441043,0.26105394,,,,,,,,,,,
0.010472306,98.04182949,8,93.57738269,,0.013521689,101.1328179,7,96.09656365,,-0.413284603,0.076925886,-0.426795516,0.097912102,,-0.328795504,0.486060302,-0.483607066,0.476159818,,,,,,,,,,,
0.006422616,89.96605004,6,86.1356347,,0.014827581,103.1922445,12,98.48217966,,-0.491583072,-0.460081718,-1.202082556,-0.413007894,,-0.302201815,0.600716296,1.355203071,0.61272659,,,,,,,,,,,
0.003685382,102.220807,7,97.66358985,,0.021171787,67.24757213,6,63.06866152,,-0.544505946,0.354811471,-0.814439036,0.378454381,,-0.173005955,-1.400458273,-0.851369093,-1.414552669,,,,,,,,,,,
0.030100814,105.6654798,12,101.830938,,0.028226011,92.51064337,4,87.74808563,,-0.033778486,0.583868678,1.123778565,0.664567469,,-0.029351015,0.006031545,-1.586893148,-0.001756447,,,,,,,,,,,
0.028576482,93.21235968,11,88.23343253,,0.001934952,95.6793629,4,91.05093597,,-0.063250585,-0.244214881,0.736135045,-0.268981671,,-0.564752289,0.182446032,-1.586893148,0.187318244,,,,,,,,,,,
0.025273641,101.2731345,9,97.09756706,,0.01749516,54.69193014,4,50.79445071,,-0.12710915,0.291794973,-0.039151996,0.33959357,,-0.247878207,-2.099477899,-1.586893148,-2.117201102,,,,,,,,,,,
0.118488723,99.41291043,13,94.64645833,,0.022180107,60.17721151,5,56.22241131,,1.675151816,0.168097382,1.511422085,0.171310465,,-0.152472137,-1.794091736,-1.21913112,-1.806472529,,,,,,,,,,,
0.004621497,102.1213659,5,97.39246942,,0.03093735,84.12750139,8,80.12154923,,-0.526406691,0.348199029,-1.589726076,0.359840361,,0.025863739,-0.460689375,-0.115845039,-0.438344504,,,,,,,,,,,
0.014358987,97.34537949,7,93.10837548,,0.011424458,61.51057381,6,57.52975541,,-0.338137821,0.030614697,-0.814439036,0.065711984,,-0.371504326,-1.719858462,-0.851369093,-1.73163242,,,,,,,,,,,
0.005912803,62.30109474,3,58.52920735,,0.006015636,82.30020254,5,78.43387876,,-0.501440019,-2.29969255,-2.365013116,-2.308352343,,-0.481651665,-0.562421947,-1.21913112,-0.534956745,,,,,,,,,,,
0.012185903,92.81005312,11,88.24992243,,0.014208732,108.7745197,10,102.8637528,,-0.380153173,-0.270966687,0.736135045,-0.267849541,,-0.314804295,0.911502469,0.619679016,0.863553755,,,,,,,,,,,
0.013229231,70.27140817,7,66.1515084,,0.013262042,83.70256319,4,79.96388597,,-0.359981015,-1.769698022,-0.814439036,-1.785036312,,-0.334083056,-0.484347276,-1.586893148,-0.447370082,,,,,,,,,,,
0.053423456,94.70316599,10,89.86139181,,0.019880847,106.9709468,9,102.174753,,0.417151625,-0.145082119,0.348491525,-0.157212641,,-0.199295156,0.811090809,0.251916989,0.824111331,,,,,,,,,,,
0.004107673,63.64676812,4,59.28940714,,0.012288732,98.62942457,6,94.25826736,,-0.536341188,-2.210210557,-1.977369596,-2.256160133,,-0.353903916,0.346687017,-0.851369093,0.370924865,,,,,,,,,,,
0.025718907,94.66976342,12,90.50233413,,0.007570235,61.77470699,6,58.04562192,,-0.118500183,-0.147303259,1.123778565,-0.113208162,,-0.449993211,-1.705153178,-0.851369093,-1.702101169,,,,,,,,,,,
0.018562205,91.48031324,9,86.15047829,,0.030441031,49.45586216,2,46.1997672,,-0.256870975,-0.359389164,-0.039151996,-0.411988794,,0.015756508,-2.390989419,-2.322417202,-2.380227965,,,,,,,,,,,
0.018397008,113.4460985,13,108.2246899,,0.045150094,98.07763211,10,93.68789891,,-0.260064966,1.101249252,1.511422085,1.103536338,,0.315297545,0.315966663,0.619679016,0.338273601,,,,,,,,,,,
0.023981606,104.0413771,12,98.50958288,,0.007872548,49.45586216,2,46.1997672,,-0.152089917,0.47587223,1.123778565,0.436536804,,-0.443836792,-2.390989419,-2.322417202,-2.380227965,,,,,,,,,,,
0.056921397,93.07418764,9,87.51701315,,0.024540996,108.2880905,9,103.5167393,,0.484782339,-0.253402779,-0.039151996,-0.318168097,,-0.104394082,0.884421133,0.251916989,0.900934565,,,,,,,,,,,
0.024865573,112.6679521,9,107.262524,,0.013148994,89.64018833,9,85.37367703,,-0.134998914,1.049505574,-0.039151996,1.03747796,,-0.336385209,-0.153777441,0.251916989,-0.137681641,,,,,,,,,,,
0.076396377,114.9831746,9,108.8887983,,0.015317336,104.0063643,8,99.70992852,,0.861320078,1.203458774,-0.039151996,1.149131306,,-0.292228255,0.646041395,-0.115845039,0.683010198,,,,,,,,,,,
0.013038872,96.65887141,8,92.21381942,,0.038265808,94.69214635,12,90.49377657,,-0.363661499,-0.015035393,-0.426795516,0.004295422,,0.175103287,0.127483988,1.355203071,0.155423144,,,,,,,,,,,
0.002604492,86.20261686,4,80.85589387,,0.016835832,98.25661873,8,93.47406319,,-0.565404343,-0.710335238,-1.977369596,-0.775493316,,-0.261305017,0.325931519,-0.115845039,0.326032379,,,,,,,,,,,
0.015717029,101.0511413,8,96.47516734,,0.017457963,87.18191989,9,83.37795155,,-0.311880846,0.277033298,-0.426795516,0.29686215,,-0.248635701,-0.290638454,0.251916989,-0.251928773,,,,,,,,,,,
0.020045693,97.09443856,11,92.29908075,,0.01800169,64.59799778,4,60.72471385,,-0.228188572,0.013928112,0.736135045,0.010149116,,-0.237563034,-1.547970003,-1.586893148,-1.548734099,,,,,,,,,,,
0.01590447,108.1059433,11,102.1759545,,0.041598549,91.93624952,10,87.18283381,,-0.30825678,0.746149913,0.736135045,0.688254892,,0.242972511,-0.025947113,0.619679016,-0.034114805,,,,,,,,,,,
0.279660563,125.2097612,15,118.8865144,,0.028286546,81.6468404,9,77.28769009,,4.791318319,1.883486602,2.286709125,1.835533623,,-0.028118256,-0.598797065,0.251916989,-0.600571364,,,,,,,,,,,
0.018444051,100.3148093,11,95.96403133,,0.045036681,83.77010592,10,78.95596678,,-0.259155416,0.228070113,0.736135045,0.261769641,,0.312987959,-0.480586919,0.619679016,-0.505069338,,,,,,,,,,,
0.028719069,93.94854697,8,89.18572042,,0.020568254,97.10693865,8,92.35171781,,-0.060493746,-0.195261319,-0.426795516,-0.203601477,,-0.185296534,0.261924522,-0.115845039,0.261782691,,,,,,,,,,,
0.017381395,115.9890715,12,110.0302014,,0.031196632,69.74664179,6,65.72542217,,-0.279701269,1.270346965,1.123778565,1.227495376,,0.031143858,-1.261325703,-0.851369093,-1.262463974,,,,,,,,,,,
0.015789598,90.72005572,8,86.74678342,,0.034751459,104.3222244,15,99.77107024,,-0.310477765,-0.409943302,-0.426795516,-0.371048921,,0.103535727,0.66362651,2.458489152,0.686510311,,,,,,,,,,,
0.006479869,106.0022245,10,100.7075027,,0.040637272,101.1678903,12,96.84382881,,-0.490476118,0.606260878,0.348491525,0.587436994,,0.223396695,0.488012914,1.355203071,0.518937696,,,,,,,,,,,
0.017271264,114.9854505,9,109.7305392,,0.035324724,110.0012266,10,105.3322803,,-0.28183059,1.203610112,-0.039151996,1.206921795,,0.115209917,0.979797838,0.619679016,1.004866871,,,,,,,,,,,
0.010823486,106.691514,9,101.9634129,,0.024153349,81.83363744,10,77.89424332,,-0.406494736,0.652095921,-0.039151996,0.673662654,,-0.112288276,-0.588397374,0.619679016,-0.565848669,,,,,,,,,,,
0.028706305,92.03617132,11,86.58824567,,0.004734542,89.93411841,4,86.15479713,,-0.06074053,-0.322426786,0.736135045,-0.381933475,,-0.507740357,-0.137413252,-1.586893148,-0.092965706,,,,,,,,,,,
0.021959496,96.91229815,10,92.6681052,,0.018587354,97.76446869,11,93.35680602,,-0.191186272,0.00181649,0.348491525,0.035484826,,-0.225636346,0.298531683,0.987441043,0.319319885,,,,,,,,,,,
0.016627252,121.1134069,8,114.9774281,,0.04588345,113.7993293,9,108.1965169,,-0.294282198,1.611095136,-0.426795516,1.567151738,,0.330231889,1.191252443,0.251916989,1.168832717,,,,,,,,,,,
0.019772554,71.28433542,6,66.52215365,,0.009646315,107.0773856,6,102.5849244,,-0.23346956,-1.70234234,-1.202082556,-1.759589324,,-0.407715116,0.817016656,-0.851369093,0.847591968,,,,,,,,,,,
0.008720054,94.75474442,9,90.30198226,,0.022266169,115.8509125,8,110.8666291,,-0.447163406,-0.141652356,-0.039151996,-0.126963502,,-0.150719538,1.305471766,-0.115845039,1.321685734,,,,,,,,,,,
0.022627941,101.5960235,12,96.97045161,,0.051311234,74.33484155,10,69.46611364,,-0.178262265,0.313265823,1.123778565,0.330866343,,0.440765378,-1.005883434,0.619679016,-1.048324667,,,,,,,,,,,
0.027521848,81.44525382,8,77.15157781,,0.013638749,82.09151273,10,77.60883185,,-0.083641337,-1.026681188,-0.426795516,-1.029816514,,-0.326411649,-0.574040491,0.619679016,-0.58218731,,,,,,,,,,,
0.014251044,95.93777756,5,91.76766777,,0.038222047,112.7315494,11,106.365124,,-0.340224838,-0.0629853,-1.589726076,-0.026335527,,0.174212121,1.131805136,0.987441043,1.063992954,,,,,,,,,,,
0.004354557,95.16225272,9,90.28356665,,0.001187373,49.45586216,2,46.67045479,,-0.531567825,-0.114554655,-0.039151996,-0.128227843,,-0.579976276,-2.390989419,-2.322417202,-2.353283023,,,,,,,,,,,
0.036803498,68.81181038,6,64.7752134,,0.021449668,104.9571312,6,100.1905037,,0.095814123,-1.86675554,-1.202082556,-1.879527101,,-0.167347079,0.69897415,-0.851369093,0.710521164,,,,,,,,,,,
0.066472539,124.4372787,13,117.9898804,,0.00739811,73.59271632,6,69.67121107,,0.669448275,1.832119551,1.511422085,1.773974398,,-0.453498431,-1.047200325,-0.851369093,-1.036583677,,,,,,,,,,,
0.006712166,90.85762369,8,87.06685602,,0.015341769,115.8590401,11,111.1316089,,-0.485984786,-0.400795573,-0.426795516,-0.349074045,,-0.291730692,1.30592426,0.987441043,1.336854745,,,,,,,,,,,
0.013234702,118.8173088,11,114.3681855,,0.014732402,80.2951543,11,75.28958464,,-0.359875237,1.458413634,0.736135045,1.525323631,,-0.304140077,-0.674050494,0.987441043,-0.71495474,,,,,,,,,,,
0.045263905,97.33394538,12,92.40971385,,0.04388541,107.5782881,8,102.968299,,0.259391315,0.029854374,1.123778565,0.017744733,,0.289543032,0.844903774,-0.115845039,0.869538598,,,,,,,,,,,
0.025771784,97.21360445,15,93.17683674,,0.035177761,102.7215257,9,98.38387215,,-0.117477837,0.021852175,2.286709125,0.070412254,,0.112217106,0.574509617,0.251916989,0.607098887,,,,,,,,,,,
0.017909441,62.64598766,6,58.45899773,,0.011649825,116.1289774,8,110.8989488,,-0.269491798,-2.276758526,-1.202082556,-2.313172648,,-0.366914865,1.320952681,-0.115845039,1.323535905,,,,,,,,,,,
0.021545592,111.4738261,10,106.1202276,,0.054888671,65.73628951,7,61.88280514,,-0.199188872,0.970100886,0.348491525,0.959052559,,0.513617686,-1.484597038,-0.483607066,-1.482438103,,,,,,,,,,,
0.030972382,109.4322037,13,104.9747204,,0.011846384,49.45586216,2,46.1997672,,-0.016927211,0.834341018,1.511422085,0.880406717,,-0.362912062,-2.390989419,-2.322417202,-2.380227965,,,,,,,,,,,
0.011796797,97.73859252,8,93.56202441,,0.010041255,49.45586216,2,46.1997672,,-0.387676318,0.056761819,-0.426795516,0.096857665,,-0.399672405,-2.390989419,-2.322417202,-2.380227965,,,,,,,,,,,
0.019249613,97.920194,9,93.82519605,,0.05754531,147.9163121,13,141.1252453,,-0.243580329,0.068837604,-0.039151996,0.114925954,,0.567718508,3.090672687,1.722965098,3.053867914,,,,,,,,,,,
0.009961035,99.96529698,12,95.95381069,,0.007716469,104.7232781,10,100.7894936,,-0.423169739,0.204828917,1.123778565,0.261067934,,-0.447015245,0.685954672,0.619679016,0.744810889,,,,,,,,,,,
0.176787489,110.7671831,13,104.6240502,,0.036300223,103.7565241,10,99.34379795,,2.802325532,0.923111903,1.511422085,0.856331135,,0.135075355,0.632131855,0.619679016,0.662050718,,,,,,,,,,,
0.016089724,86.13055571,7,82.15245741,,0.110327633,98.35971434,6,92.89406961,,-0.304674999,-0.715127021,-0.814439036,-0.686476564,,1.642598109,0.331671238,-0.851369093,0.292830116,,,,,,,,,,,
0.015627684,92.18193815,8,87.65947975,,0.038417876,92.85761672,14,87.95452234,,-0.313608281,-0.312733865,-0.426795516,-0.308386922,,0.178200059,0.025348851,2.090727125,0.010061211,,,,,,,,,,,
0.016858454,111.808954,11,106.6430091,,0.039806549,107.0703849,13,101.8775539,,-0.289812038,0.992385575,0.736135045,0.9949446,,0.206479532,0.8166269,1.722965098,0.807097897,,,,,,,,,,,
0.027461313,97.06124001,9,91.63407346,,0.016220994,70.65726908,6,66.73103576,,-0.084811748,0.011720538,-0.039151996,-0.035507566,,-0.273825815,-1.21062767,-0.851369093,-1.204896704,,,,,,,,,,,
0.025640867,120.1258518,11,111.3166414,,0.004328662,81.33592434,4,76.91292623,,-0.120009043,1.545426602,0.736135045,1.315817088,,-0.516005854,-0.616106927,-1.586893148,-0.622025065,,,,,,,,,,,
0.015171114,63.8542078,6,59.2396937,,0.021573656,102.6129499,8,97.42527394,,-0.322435804,-2.196416633,-1.202082556,-2.259573254,,-0.16482214,0.568464795,-0.115845039,0.552223055,,,,,,,,,,,
0.005500358,101.428282,7,97.11844053,,0.073915455,77.78946407,6,72.95363454,,-0.50941441,0.302111673,-0.814439036,0.341026657,,0.90108646,-0.813551656,-0.851369093,-0.848678341,,,,,,,,,,,
0.002727752,95.27740749,6,91.30660913,,0.010465005,104.6257926,9,99.47213283,,-0.563021181,-0.106897316,-1.202082556,-0.057989928,,-0.391042997,0.680527289,0.251916989,0.669397366,,,,,,,,,,,
0.011517458,97.41582285,8,93.27069901,,0.017182636,105.3406149,12,100.3721137,,-0.393077179,0.035298904,-0.426795516,0.076856454,,-0.254242566,0.720324124,1.355203071,0.720917594,,,,,,,,,,,
0.017119924,80.43474525,7,76.45266171,,0.019603331,96.98560107,12,93.02617185,,-0.284756663,-1.093876038,-0.814439036,-1.077801236,,-0.204946599,0.255169204,1.355203071,0.300392429,,,,,,,,,,,
0.004357474,91.40156646,8,86.73067029,,0.040427221,93.30384862,5,88.49593063,,-0.531511426,-0.364625516,-0.426795516,-0.372155183,,0.219119136,0.050192253,-1.21913112,0.041054624,,,,,,,,,,,
0.01871792,95.03714505,8,90.85775654,,0.260990224,89.65815206,8,85.43303643,,-0.253860313,-0.122873824,-0.426795516,-0.088806312,,4.710749271,-0.152777333,-0.115845039,-0.134283558,,,,,,,,,,,
0.014689746,80.97228534,5,77.17265761,,0.047760419,99.82575484,9,95.26216484,,-0.331742783,-1.058131734,-1.589726076,-1.028369261,,0.368455211,0.413291205,0.251916989,0.428393895,,,,,,,,,,,
0.002057119,92.58610122,6,88.10829366,,0.030325795,93.12507328,3,88.48696017,,-0.575987491,-0.285858608,-1.202082556,-0.277573194,,0.013409797,0.04023916,-1.954655175,0.040541102,,,,,,,,,,,
0.00561523,99.4834635,9,94.78260491,,0.049988203,99.12743449,11,94.89398497,,-0.507193424,0.172788884,-0.039151996,0.180657732,,0.413822664,0.374413095,0.987441043,0.407317101,,,,,,,,,,,
0.045073181,104.3403898,7,97.06833209,,0.035974571,108.9901396,10,103.9439506,,0.255703774,0.4957554,-0.814439036,0.337586417,,0.128443652,0.923506836,0.619679016,0.925390667,,,,,,,,,,,
0.025838884,94.94200946,9,91.18845662,,0.008920982,91.8613735,7,87.4613124,,-0.116180496,-0.129199967,-0.039151996,-0.066101796,,-0.422486077,-0.030115741,-0.483607066,-0.018173043,,,,,,,,,,,
